swi,2,coalesced,4,16,float,64,1518,71731,427200
swi,2,coalesced,4,16,int,112,1518,72324,427200
swi,2,coalesced,4,16,long,336,1518,77245,427200
swi,2,coalesced,4,16,signed char,56,1518,67142,427200
swi,2,coalesced,4,19,double,288,1518,202219,427200
swi,2,coalesced,4,1,double,0,1518,75310,427200
swi,2,coalesced,4,1,float,8,1518,69486,427200
swi,2,coalesced,4,1,int,0,1518,68958,427200
swi,2,coalesced,4,1,long,0,1518,69333,427200
swi,2,coalesced,4,1,signed char,0,1518,66752,427200
swi,2,coalesced,4,256,float,1024,1518,113249,427200
swi,2,coalesced,4,256,signed char,1016,1518,74868,427200
swi,2,coalesced,4,27,long,624,1518,83964,427200
swi,2,coalesced,4,28,long,624,1518,83925,427200
swi,2,coalesced,4,2,double,0,1518,75312,427200
swi,2,coalesced,4,2,float,8,1518,69442,427200
swi,2,coalesced,4,2,int,0,1518,69006,427200
swi,2,coalesced,4,2,long,0,1518,69347,427200
swi,2,coalesced,4,2,signed char,0,1518,66754,427200
swi,2,coalesced,4,32,double,480,1518,276317,427200
swi,2,coalesced,4,32,float,128,1518,74807,427200
swi,2,coalesced,4,32,int,240,1518,75892,427200
swi,2,coalesced,4,32,long,720,1518,86270,427200
swi,2,coalesced,4,32,signed char,120,1518,67666,427200
swi,2,coalesced,4,36,double,544,1518,306315,427200
swi,2,coalesced,4,377,float,1512,1518,134189,427200
swi,2,coalesced,4,38,double,576,1518,320945,427200
swi,2,coalesced,4,39,double,608,1518,335420,427200
swi,2,coalesced,4,4,double,32,1518,87881,427200
swi,2,coalesced,4,4,float,16,1518,69533,427200
swi,2,coalesced,4,4,int,16,1518,69434,427200
swi,2,coalesced,4,4,long,48,1518,70537,427200
swi,2,coalesced,4,4,signed char,8,1518,66824,427200
swi,2,coalesced,4,53,long,1248,1518,98710,427200
swi,2,coalesced,4,64,float,256,1518,80486,427200
swi,2,coalesced,4,64,int,496,1518,82952,427200
swi,2,coalesced,4,64,signed char,248,1518,68679,427200
swi,2,coalesced,4,8,double,96,1518,114802,427200
swi,2,coalesced,4,8,float,32,1518,70533,427200
swi,2,coalesced,4,8,int,48,1518,70727,427200
swi,2,coalesced,4,8,long,144,1518,72871,427200
swi,2,coalesced,4,8,signed char,24,1518,66954,427200
swi,2,coalesced,512,1,float,1024,1518,189371,427200
swi,2,coalesced,512,2,signed char,0,1518,88537,427200
swi,2,coalesced,5,1,float,10,1518,78937,427200
swi,2,coalesced,5,300,float,1500,1518,143792,427200
swi,2,coalesced,5,301,float,1510,1518,142242,427200
swi,2,coalesced,64,16,float,1024,1518,112484,427200
swi,2,coalesced,64,16,signed char,896,1518,73572,427200
swi,2,coalesced,64,1,double,0,1518,183522,427200
swi,2,coalesced,64,1,float,128,1518,77951,427200
swi,2,coalesced,64,1,int,0,1518,76881,427200
swi,2,coalesced,64,1,long,0,1518,91360,427200
swi,2,coalesced,64,1,signed char,0,1518,66438,427200
swi,2,coalesced,64,21,float,1408,1518,125695,427200
swi,2,coalesced,64,2,float,128,1518,77980,427200
swi,2,coalesced,64,2,int,0,1518,76865,427200
swi,2,coalesced,64,2,long,0,1518,91348,427200
swi,2,coalesced,64,2,signed char,0,1518,66458,427200
swi,2,coalesced,64,3,long,768,1518,108454,427200
swi,2,coalesced,64,4,float,256,1518,83116,427200
swi,2,coalesced,64,4,int,256,1518,83255,427200
swi,2,coalesced,64,4,signed char,128,1518,67507,427200
swi,2,coalesced,64,7,int,768,1518,96440,427200
swi,2,coalesced,64,8,float,512,1518,93717,427200
swi,2,coalesced,64,8,signed char,384,1518,69602,427200
swi,2,coalesced,6,1,float,12,1518,78146,427200
swi,2,coalesced,6,250,float,1500,1518,142487,427200
swi,2,coalesced,6,251,float,1512,1518,140739,427200
swi,2,coalesced,7,1,float,14,1518,79624,427200
swi,2,coalesced,7,215,float,1512,1518,141434,427200
swi,2,coalesced,8,10,double,256,1518,192929,427200
swi,2,coalesced,8,128,float,1024,1518,111988,427200
swi,2,coalesced,8,128,signed char,1008,1518,74628,427200
swi,2,coalesced,8,12,double,320,1518,222093,427200
swi,2,coalesced,8,13,long,576,1518,81963,427200
swi,2,coalesced,8,14,double,384,1518,253150,427200
swi,2,coalesced,8,14,long,576,1518,82003,427200
swi,2,coalesced,8,15,double,448,1518,266650,427200
swi,2,coalesced,8,16,float,128,1518,74331,427200
swi,2,coalesced,8,16,int,224,1518,75216,427200
swi,2,coalesced,8,16,long,672,1518,84219,427200
swi,2,coalesced,8,16,signed char,112,1518,67584,427200
swi,2,coalesced,8,186,float,1488,1518,131768,427200
swi,2,coalesced,8,187,float,1504,1518,130011,427200
swi,2,coalesced,8,1,double,0,1518,80741,427200
swi,2,coalesced,8,1,float,16,1518,69588,427200
swi,2,coalesced,8,1,int,0,1518,69461,427200
swi,2,coalesced,8,1,long,0,1518,69327,427200
swi,2,coalesced,8,1,signed char,0,1518,66748,427200
swi,2,coalesced,8,26,long,1152,1518,95346,427200
swi,2,coalesced,8,27,long,1248,1518,97354,427200
swi,2,coalesced,8,2,double,0,1518,80739,427200
swi,2,coalesced,8,2,float,16,1518,69605,427200
swi,2,coalesced,8,2,int,0,1518,69531,427200
swi,2,coalesced,8,2,long,0,1518,69301,427200
swi,2,coalesced,8,2,signed char,0,1518,66690,427200
swi,2,coalesced,8,32,float,256,1518,79783,427200
swi,2,coalesced,8,32,int,480,1518,82325,427200
swi,2,coalesced,8,32,signed char,240,1518,68573,427200
swi,2,coalesced,8,4,double,64,1518,106325,427200
swi,2,coalesced,8,4,float,32,1518,70427,427200
swi,2,coalesced,8,4,int,32,1518,70322,427200
swi,2,coalesced,8,4,long,96,1518,71349,427200
swi,2,coalesced,8,4,signed char,16,1518,66895,427200
swi,2,coalesced,8,62,int,960,1518,94859,427200
swi,2,coalesced,8,63,int,992,1518,95752,427200
swi,2,coalesced,8,64,float,512,1518,90517,427200
swi,2,coalesced,8,64,signed char,496,1518,70596,427200
swi,2,coalesced,8,8,double,192,1518,164465,427200
swi,2,coalesced,8,8,float,64,1518,71827,427200
swi,2,coalesced,8,8,int,96,1518,72028,427200
swi,2,coalesced,8,8,long,288,1518,75829,427200
swi,2,coalesced,8,8,signed char,48,1518,67054,427200
swi,2,coalesced,8,8,signed char,0,1518,63704,427200
